Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
2009-01-04,Albury,12.3,34.6,0.0,,,WNW,37.0,SSE,NW,6.0,17.0,41.0,12.0,1015.1,1010.3,,,20.7,33.9,No
2014-09-16,Watsonia,9.9,14.0,0.0,1.6,0.4,NW,52.0,W,SW,15.0,17.0,98.0,100.0,1009.8,1010.4,8.0,8.0,12.8,12.1,No
2013-05-21,Albury,5.3,14.9,1.0,,,SSE,15.0,S,ESE,9.0,4.0,100.0,55.0,1018.1,1015.8,8.0,,6.9,14.3,No
2011-01-01,Dartmoor,14.3,22.3,0.0,11.6,12.5,SSW,43.0,WSW,SW,13.0,19.0,69.0,55.0,1013.4,1013.9,,,16.9,20.8,No
2015-01-01,PearceRAAF,17.1,32.7,0.0,,13.4,E,46.0,E,SW,13.0,30.0,49.0,39.0,1011.2,1008.0,,,23.5,28.8,No
2012-08-19,Wollongong,11.4,17.2,0.0,,,WSW,44.0,SW,ESE,17.0,7.0,47.0,50.0,1020.2,1019.0,,,14.7,15.9,No
2014-06-23,Dartmoor,8.5,11.6,7.0,2.0,0.9,N,69.0,N,W,26.0,26.0,100.0,100.0,997.6,1000.4,,,8.8,6.8,Yes
2015-07-02,PerthAirport,13.7,20.6,2.0,0.6,1.0,,,ENE,NNE,17.0,19.0,61.0,50.0,1023.0,1020.9,7.0,7.0,15.6,20.4,Yes
2011-11-09,Watsonia,17.1,27.8,0.2,4.8,6.0,N,56.0,NNE,N,6.0,26.0,78.0,60.0,1008.0,1005.2,7.0,3.0,21.9,26.4,No
2011-01-18,Wollongong,18.0,22.9,0.0,,,SSE,35.0,S,SE,19.0,19.0,76.0,73.0,1008.1,1008.2,8.0,8.0,20.9,21.2,No
2011-01-21,Townsville,25.8,31.7,1.4,6.2,5.3,ESE,61.0,SE,ENE,22.0,30.0,70.0,67.0,1005.9,1003.7,7.0,7.0,30.2,30.1,Yes
2016-04-09,AliceSprings,14.5,33.3,0.0,11.2,10.1,SE,33.0,E,SE,19.0,13.0,39.0,20.0,1020.4,1015.7,6.0,4.0,21.6,31.9,No
2010-10-22,PearceRAAF,8.9,22.5,0.0,,9.5,SSW,39.0,E,SSE,19.0,22.0,44.0,30.0,1022.6,1020.5,3.0,,18.5,21.3,No
2014-04-21,NorahHead,13.3,22.6,0.0,,,SW,24.0,SW,E,11.0,11.0,59.0,51.0,1020.9,1018.4,,,16.8,20.9,No
2016-07-10,AliceSprings,16.4,27.4,0.0,15.4,,N,48.0,NNW,WNW,17.0,30.0,34.0,22.0,1015.2,1012.0,,3.0,19.4,26.7,No
2017-01-11,Ballarat,10.5,24.6,0.0,,,SSW,44.0,SW,SW,19.0,24.0,90.0,37.0,1011.2,1010.4,8.0,,14.5,23.3,No
2012-08-24,MelbourneAirport,5.7,13.5,0.8,4.2,6.7,WNW,59.0,NNW,W,35.0,46.0,62.0,68.0,1007.5,1007.9,6.0,7.0,9.7,10.7,No
2010-05-14,MelbourneAirport,10.2,14.0,1.2,0.4,0.0,SSW,24.0,SW,S,9.0,11.0,90.0,69.0,1022.7,1019.8,7.0,7.0,11.4,13.6,Yes
2014-04-23,Adelaide,8.1,20.9,0.0,3.6,9.2,WNW,22.0,,SSW,0.0,9.0,63.0,34.0,1018.8,1014.9,,,14.6,20.1,No
2013-12-13,Cobar,16.5,33.1,0.0,11.2,,W,46.0,SSE,S,11.0,11.0,15.0,10.0,1013.2,1010.5,1.0,1.0,25.9,31.4,No
2015-04-15,MountGambier,11.7,20.7,0.6,3.6,4.9,W,39.0,NW,W,13.0,24.0,98.0,78.0,1017.9,1018.8,5.0,7.0,16.6,18.1,No
2010-02-04,Townsville,26.5,33.3,0.0,7.6,11.3,NE,26.0,ENE,NNE,7.0,13.0,77.0,69.0,1007.4,1004.9,4.0,5.0,30.4,32.8,No
2014-04-22,AliceSprings,11.9,30.8,0.0,8.0,11.0,S,30.0,W,SSE,9.0,17.0,44.0,13.0,1016.9,1013.1,5.0,4.0,21.2,30.2,No
2017-03-02,GoldCoast,21.2,29.4,2.8,,,SE,39.0,SSE,ESE,19.0,22.0,72.0,66.0,1015.7,1012.3,,,27.4,29.0,Yes
2013-12-07,Portland,9.3,22.5,0.0,4.2,12.4,ESE,26.0,N,SSE,9.0,13.0,93.0,67.0,1020.5,1018.0,8.0,,14.5,18.7,No
2014-02-07,Bendigo,19.3,38.9,0.0,,,S,46.0,ENE,SSW,11.0,20.0,36.0,12.0,1011.3,1008.5,,,26.3,37.7,No
2013-07-07,Katherine,20.1,32.9,0.0,8.0,,E,41.0,SE,E,15.0,26.0,40.0,36.0,1015.7,1012.2,3.0,2.0,23.8,32.1,No
2013-09-02,Nhil,6.9,23.4,0.0,,,E,22.0,SSE,SSE,9.0,9.0,93.0,45.0,1030.0,1028.2,,,11.9,22.9,No
2011-03-27,Sale,7.5,21.0,0.0,2.0,9.2,SE,26.0,WNW,WSW,11.0,4.0,89.0,56.0,1027.0,1025.0,3.0,2.0,12.9,19.4,No
2010-11-22,Townsville,22.5,29.1,17.8,5.8,5.2,E,43.0,SE,E,17.0,30.0,74.0,63.0,1013.2,1010.2,6.0,6.0,26.1,28.4,Yes
2010-02-02,WaggaWagga,20.3,32.4,0.0,17.2,7.8,ENE,54.0,E,NE,24.0,31.0,44.0,22.0,1015.8,1011.8,7.0,7.0,23.7,31.1,No
2016-05-24,Sydney,12.1,22.3,0.0,7.6,9.9,W,44.0,W,WSW,17.0,19.0,50.0,21.0,1018.1,1013.6,1.0,2.0,14.1,20.8,No
2017-05-04,Portland,7.1,16.0,0.0,,,NNW,13.0,N,W,9.0,7.0,76.0,62.0,1031.7,1029.6,8.0,8.0,11.5,14.3,No
2014-07-15,Witchcliffe,11.4,17.0,4.4,,,W,54.0,W,W,19.0,19.0,69.0,84.0,1018.4,1018.4,,,14.1,14.3,Yes
2013-01-09,SydneyAirport,20.2,23.5,0.0,18.4,6.1,S,61.0,S,SSE,35.0,31.0,72.0,42.0,999.6,1002.4,6.0,6.0,20.5,22.2,No
2009-11-14,NorfolkIsland,13.9,20.8,0.0,8.0,11.1,E,30.0,E,NE,20.0,13.0,58.0,59.0,1019.2,1017.8,1.0,3.0,19.4,19.8,No
2012-10-23,Walpole,9.7,17.3,15.4,,,SSW,44.0,S,SSE,19.0,17.0,73.0,72.0,1019.4,1022.0,,,14.9,14.8,Yes
2011-11-14,MelbourneAirport,15.1,25.2,0.2,3.4,9.6,W,56.0,WSW,W,20.0,24.0,50.0,44.0,1007.7,1009.0,3.0,7.0,18.7,22.7,No
2014-04-16,Bendigo,5.8,20.8,0.0,3.1,,WSW,24.0,SSE,WNW,6.0,11.0,74.0,47.0,1021.3,1019.0,,,15.0,19.9,No
2010-02-09,Portland,14.6,29.1,0.0,7.2,12.5,ESE,31.0,ESE,E,15.0,20.0,95.0,32.0,1019.9,1018.7,6.0,3.0,18.8,27.6,No
2011-07-22,Sydney,11.3,13.9,88.2,,0.0,S,46.0,SE,WSW,19.0,19.0,88.0,95.0,1018.3,1018.0,,,13.1,11.5,Yes
2013-08-08,Moree,7.3,16.3,0.0,5.0,10.6,SW,57.0,SW,SW,30.0,41.0,62.0,28.0,1015.8,1013.1,2.0,1.0,10.8,15.9,No
2015-03-13,Hobart,7.5,20.9,0.2,4.6,11.4,NNW,39.0,N,NNE,13.0,19.0,62.0,35.0,1023.6,1019.8,6.0,3.0,11.4,18.9,No
2009-08-03,MountGambier,4.6,13.5,4.2,2.2,3.0,W,65.0,NNW,NNW,11.0,20.0,71.0,57.0,1023.8,1021.2,7.0,7.0,8.9,11.8,Yes
2015-10-13,Mildura,7.2,24.2,0.0,6.0,11.9,SSE,30.0,SE,SSE,15.0,15.0,60.0,26.0,1024.2,1021.4,0.0,0.0,12.7,22.7,No
2016-11-05,Moree,13.1,33.0,0.0,,,WSW,67.0,NNW,WSW,15.0,35.0,31.0,14.0,1010.7,1008.2,,,23.7,31.3,No
2016-01-23,Moree,23.7,35.7,,,,WSW,50.0,W,WSW,20.0,33.0,84.0,38.0,1008.8,1005.6,8.0,1.0,25.6,33.1,
2012-11-12,Dartmoor,14.9,19.0,0.0,12.2,12.6,WSW,46.0,WSW,SW,28.0,26.0,72.0,57.0,1017.3,1021.3,,,16.1,17.9,No
2011-08-02,MountGambier,7.4,19.6,0.2,2.6,6.5,N,44.0,N,NNW,24.0,24.0,91.0,56.0,1013.6,1010.9,7.0,7.0,10.7,19.1,No
2017-02-19,Townsville,25.7,32.7,0.0,5.8,,WSW,33.0,NW,N,13.0,22.0,69.0,64.0,1010.1,1005.9,7.0,5.0,29.3,30.6,No
2009-10-17,Richmond,4.9,22.8,0.0,,,SE,35.0,E,SE,4.0,9.0,56.0,32.0,1021.4,1019.3,,,14.4,22.2,No
2015-12-08,CoffsHarbour,17.4,28.4,0.0,,,,,N,NE,22.0,39.0,63.0,69.0,1021.6,1017.6,,,25.3,26.0,No
2010-06-04,WaggaWagga,5.5,19.0,0.0,0.8,7.1,S,17.0,ENE,SSE,6.0,9.0,76.0,47.0,1023.0,1019.0,7.0,1.0,10.5,18.6,No
2015-11-21,PearceRAAF,13.5,35.6,0.0,,12.9,E,65.0,ENE,ESE,22.0,26.0,31.0,13.0,1020.3,1016.0,,,24.9,34.9,No
2013-03-01,SalmonGums,17.3,19.1,0.0,,,ESE,48.0,ENE,ESE,33.0,20.0,69.0,90.0,,,,,18.8,15.4,No
2012-05-21,SalmonGums,1.9,23.3,0.0,,,WSW,22.0,NW,W,7.0,13.0,69.0,31.0,,,,,15.0,22.4,No
2016-10-09,GoldCoast,17.1,24.1,0.0,,,SSE,61.0,SSE,SSE,41.0,31.0,71.0,65.0,1020.9,1020.0,,,21.9,20.5,No
2011-11-24,Darwin,25.2,33.3,0.4,6.6,3.5,,,ESE,E,28.0,19.0,77.0,55.0,1008.6,1005.8,6.0,7.0,27.9,32.8,No
2009-10-03,Watsonia,9.1,17.6,0.0,4.0,6.3,S,31.0,S,S,19.0,9.0,77.0,52.0,1016.9,1015.3,7.0,6.0,11.7,16.9,No
2016-10-07,Sale,15.5,27.3,0.0,,,WNW,72.0,NW,WNW,20.0,37.0,38.0,37.0,1010.9,1010.1,,,22.8,24.3,No
2012-01-19,Launceston,14.0,25.6,0.0,,,NW,35.0,N,NW,6.0,19.0,61.0,52.0,1018.6,1016.9,,,17.7,25.1,No
2010-02-10,Albury,21.7,35.6,,,,SSW,46.0,,S,,15.0,64.0,28.0,1018.8,1014.7,,4.0,25.2,32.9,
2013-04-28,Walpole,12.0,17.4,9.0,,,SE,26.0,NE,ESE,9.0,11.0,100.0,69.0,1021.5,1020.7,,,12.8,16.4,Yes
2009-12-27,Albury,17.6,27.3,0.0,,,ENE,24.0,S,NE,11.0,15.0,61.0,74.0,1016.3,1013.9,1.0,,22.1,22.7,No
2011-02-20,Moree,24.0,37.5,0.0,9.0,10.3,SW,44.0,NNE,W,15.0,11.0,63.0,34.0,1011.2,1007.2,3.0,6.0,27.1,35.4,No
2009-08-26,Portland,5.9,13.9,8.4,2.6,5.4,WNW,81.0,WNW,WNW,39.0,48.0,71.0,74.0,1006.5,1007.0,7.0,7.0,11.7,12.6,Yes
2010-05-27,Perth,10.5,18.1,16.6,3.4,5.3,WNW,52.0,WSW,SW,13.0,22.0,71.0,91.0,1007.1,1010.3,7.0,7.0,14.8,15.1,Yes
2010-12-20,Ballarat,5.0,15.8,9.2,,,W,48.0,SW,WSW,26.0,30.0,77.0,54.0,1004.9,1005.9,6.0,,9.9,14.8,Yes
2014-11-16,Hobart,11.2,19.7,0.0,5.8,6.9,NW,48.0,ENE,SE,9.0,20.0,69.0,53.0,1004.6,1000.4,7.0,3.0,13.0,17.8,No
2016-05-08,Perth,4.6,17.0,1.2,2.8,9.2,SSE,35.0,SSE,SSW,9.0,15.0,65.0,46.0,1019.8,1019.0,1.0,6.0,12.9,16.4,Yes
2010-03-24,SydneyAirport,18.9,25.4,0.0,7.6,6.1,SE,31.0,WSW,SE,11.0,24.0,81.0,58.0,1021.8,1020.9,7.0,2.0,20.8,24.7,No
2016-08-20,Brisbane,12.5,25.3,0.0,1.8,7.3,ENE,20.0,NE,NE,2.0,9.0,69.0,70.0,1019.3,1015.2,1.0,5.0,20.6,22.1,No
2016-05-28,NorahHead,10.8,16.5,0.0,,,WNW,28.0,WNW,WSW,7.0,13.0,65.0,59.0,1007.8,1006.2,,,13.2,14.6,No
2016-01-11,GoldCoast,20.5,28.9,0.0,,,ESE,26.0,ESE,NE,11.0,19.0,67.0,61.0,1017.5,1014.3,,,27.2,28.2,No
2017-03-02,AliceSprings,19.1,38.2,0.0,12.0,,S,52.0,ESE,SSW,20.0,17.0,16.0,11.0,1013.1,1009.1,,3.0,30.3,37.3,No
2011-03-12,GoldCoast,21.9,29.3,0.0,,,ENE,50.0,E,E,15.0,22.0,68.0,62.0,1020.5,1019.4,,,25.9,28.0,No
2009-09-22,BadgerysCreek,11.2,31.1,0.2,,,W,72.0,N,N,13.0,31.0,57.0,36.0,1003.0,998.2,,,24.1,30.5,No
2010-02-28,WaggaWagga,19.8,30.1,2.0,2.6,6.8,WNW,39.0,E,W,9.0,19.0,75.0,43.0,1016.4,1013.6,7.0,7.0,21.7,29.0,Yes
2012-01-28,PearceRAAF,27.9,40.8,0.0,,7.6,ENE,41.0,ENE,SSW,7.0,19.0,26.0,14.0,1002.1,999.0,,,32.8,39.7,No
2009-12-16,SydneyAirport,21.9,29.1,0.0,9.2,10.6,NE,65.0,NNE,NE,22.0,41.0,70.0,60.0,1020.1,1015.5,4.0,2.0,24.6,27.9,No
2017-03-14,Brisbane,22.5,30.4,0.0,4.4,4.2,ESE,31.0,SE,ESE,7.0,13.0,66.0,63.0,1015.9,1013.9,7.0,7.0,26.1,26.8,No
2010-04-17,Canberra,7.0,23.9,0.0,1.6,10.1,ENE,33.0,SE,E,7.0,4.0,73.0,36.0,1029.2,1025.8,0.0,1.0,15.0,23.6,No
2012-09-23,CoffsHarbour,10.5,25.1,0.0,3.4,,NE,37.0,NW,NE,15.0,26.0,55.0,71.0,1013.3,1009.3,0.0,0.0,22.4,21.9,No
2013-06-22,AliceSprings,0.9,18.9,0.0,4.2,10.4,SSE,24.0,WNW,SSW,7.0,9.0,50.0,22.0,1023.3,1020.4,0.0,0.0,9.4,18.6,No
2015-03-21,Walpole,13.4,21.7,,,,S,46.0,SE,S,17.0,20.0,86.0,75.0,1015.3,1015.3,,,19.5,19.2,
2016-12-26,AliceSprings,23.1,29.6,1.8,3.2,,N,52.0,N,N,26.0,30.0,84.0,63.0,1003.4,998.0,8.0,8.0,24.7,28.8,Yes
2014-02-12,Newcastle,21.2,29.8,0.0,,,,,NE,SE,4.0,9.0,64.0,60.0,,,1.0,1.0,25.9,28.1,No
2010-08-13,Hobart,3.9,13.5,0.2,2.4,6.5,NW,33.0,N,N,13.0,13.0,73.0,53.0,1014.4,1010.7,1.0,6.0,7.7,13.0,No
2012-06-15,Sale,4.6,15.2,1.2,0.2,2.5,W,20.0,WNW,SW,7.0,9.0,96.0,64.0,1011.9,1010.8,6.0,3.0,9.2,14.9,Yes
2013-01-06,Woomera,20.3,44.8,0.0,,,S,57.0,SSE,SSE,28.0,28.0,39.0,8.0,1016.2,1012.9,,,26.1,41.5,No
2016-07-17,Walpole,10.9,15.8,14.8,,,WNW,59.0,NW,NW,28.0,17.0,84.0,77.0,1005.1,1006.4,,,11.9,13.3,Yes
2010-03-07,GoldCoast,24.3,29.6,1.8,,,ENE,41.0,E,E,31.0,20.0,72.0,62.0,1014.5,1012.2,,,24.8,28.3,Yes
2010-08-29,Launceston,2.0,15.3,0.0,,,NNW,19.0,,WNW,0.0,4.0,88.0,48.0,1029.1,1026.5,,,5.7,14.2,No
2012-06-27,Dartmoor,1.8,11.5,0.0,1.8,9.0,NE,19.0,ENE,E,4.0,2.0,100.0,62.0,1030.9,1025.9,,,3.9,11.2,No
2015-09-14,Penrith,10.5,27.5,0.0,,,ENE,26.0,,NE,0.0,13.0,73.0,33.0,,,,,17.4,26.9,No
2013-07-07,Newcastle,3.2,17.7,0.0,,,,,NW,,4.0,0.0,69.0,43.0,,,0.0,0.0,8.8,16.0,No
2014-12-06,Bendigo,15.6,27.8,0.0,,,S,52.0,SSE,S,31.0,28.0,61.0,43.0,1006.1,1003.6,2.0,,20.1,26.1,No
2016-04-23,Williamtown,16.1,22.6,,,,SSW,67.0,SSW,S,28.0,37.0,88.0,46.0,1022.2,1022.7,8.0,1.0,18.0,21.4,
2013-08-22,Townsville,15.5,26.4,0.0,6.0,9.8,ENE,43.0,SSE,ENE,13.0,26.0,71.0,53.0,1017.6,1014.2,2.0,1.0,20.9,25.0,No
2012-06-16,Melbourne,8.7,14.8,,3.2,4.4,N,48.0,N,NNW,35.0,19.0,67.0,57.0,1014.5,1012.1,,,10.1,14.4,
2014-12-29,Albury,17.7,33.7,0.0,,,NW,85.0,NNE,NW,19.0,44.0,51.0,15.0,1005.7,998.7,,3.0,25.2,32.5,No
2010-08-11,Witchcliffe,11.2,18.1,0.4,,,N,78.0,NNE,NNW,28.0,26.0,58.0,82.0,1011.0,1008.8,,,15.0,14.1,No
2016-05-30,Canberra,-1.8,15.0,0.2,,,N,17.0,,NW,0.0,9.0,87.0,46.0,1026.6,1024.5,,2.0,2.5,14.9,No
2013-03-24,CoffsHarbour,19.5,30.0,1.4,2.8,,WNW,33.0,SE,W,4.0,17.0,82.0,83.0,1015.8,1013.2,1.0,8.0,24.5,22.0,Yes
2015-09-27,Darwin,24.1,32.3,0.0,5.6,4.4,NW,26.0,ENE,NNW,9.0,15.0,59.0,49.0,1014.6,1010.9,6.0,5.0,27.5,30.6,No
2015-06-18,CoffsHarbour,7.8,20.1,1.0,,,NNW,28.0,NNW,NE,7.0,15.0,65.0,51.0,1015.8,1013.6,,,16.0,19.5,No
2011-07-15,Perth,11.5,19.1,4.8,3.0,0.2,WNW,30.0,N,W,13.0,9.0,86.0,87.0,1011.2,1010.5,7.0,8.0,15.6,17.4,Yes
2011-09-13,Brisbane,11.4,22.2,0.0,4.6,9.6,E,24.0,S,ENE,6.0,9.0,55.0,52.0,1027.8,1024.5,3.0,2.0,18.4,20.2,No
2010-09-02,Bendigo,8.7,14.5,2.0,0.4,,SSE,44.0,SSE,SSE,15.0,31.0,76.0,52.0,1018.7,1019.4,5.0,2.0,10.8,12.6,Yes
2012-01-27,Albany,19.4,27.1,0.0,8.2,10.6,,,ESE,ESE,26.0,15.0,78.0,80.0,1009.4,1005.4,1.0,1.0,23.9,25.4,No
2015-07-21,Moree,4.0,20.2,0.0,3.2,9.2,ENE,31.0,ENE,NNE,17.0,17.0,70.0,46.0,1030.8,1028.0,1.0,4.0,12.5,18.9,No
2014-05-04,Melbourne,8.7,14.2,,2.6,2.3,SW,52.0,SW,SSW,30.0,19.0,78.0,81.0,1009.5,1011.5,,,10.2,12.3,
2013-06-12,NorfolkIsland,13.2,18.8,0.0,1.6,8.5,SSE,30.0,SSE,S,7.0,15.0,71.0,63.0,1021.9,1019.8,2.0,1.0,16.6,18.3,No
2016-02-10,NorfolkIsland,20.7,26.1,1.4,5.4,8.2,E,41.0,ESE,ESE,20.0,22.0,87.0,85.0,1006.0,1005.7,7.0,6.0,23.8,23.9,Yes
2017-01-20,Darwin,23.8,28.9,25.6,6.8,0.1,WSW,41.0,NNW,WSW,2.0,20.0,93.0,77.0,1009.8,1007.1,7.0,7.0,26.1,28.5,Yes
2013-07-04,Uluru,0.4,23.0,0.0,,,WNW,28.0,,NW,0.0,11.0,64.0,24.0,1019.9,1015.4,,,8.5,22.0,No
2013-11-08,MountGinini,13.1,21.4,0.0,,,NW,67.0,NW,NW,20.0,31.0,49.0,60.0,,,,,16.0,14.5,No
2014-05-02,Penrith,9.9,21.2,0.0,,,NW,37.0,NNE,NW,2.0,15.0,73.0,37.0,,,,,16.0,19.8,No
2016-04-02,Sydney,18.3,31.2,0.0,6.8,10.3,SSE,35.0,W,SW,19.0,9.0,63.0,19.0,1016.4,1014.6,7.0,3.0,19.9,29.7,No
2011-09-07,Albury,-0.1,14.4,1.0,,,NW,30.0,,WSW,0.0,17.0,78.0,44.0,1021.3,1020.2,,,7.3,13.7,No
2012-11-25,Portland,12.9,18.3,0.0,7.0,6.4,S,31.0,SSE,SE,13.0,15.0,83.0,64.0,1018.0,1018.4,8.0,,14.0,16.7,No
2014-09-17,Townsville,15.0,30.2,0.0,6.4,10.6,ENE,33.0,NW,NE,6.0,28.0,59.0,26.0,1017.5,1013.6,0.0,1.0,24.4,29.2,No
2013-05-29,AliceSprings,7.4,27.5,0.0,5.0,10.4,NNE,26.0,,ESE,0.0,7.0,61.0,23.0,1019.9,1015.5,1.0,2.0,15.9,26.4,No
2012-06-30,Cairns,18.8,28.0,0.0,3.4,7.1,ENE,26.0,,ENE,0.0,17.0,75.0,60.0,1015.0,1011.5,6.0,7.0,24.0,26.7,No
2012-06-04,Watsonia,7.9,13.7,3.2,0.0,0.0,S,50.0,ENE,SSE,11.0,13.0,100.0,100.0,1007.4,1006.5,8.0,8.0,11.3,13.2,Yes
2013-09-15,Canberra,7.3,19.0,0.4,,,N,26.0,WNW,NNW,6.0,6.0,78.0,39.0,1019.7,1015.5,8.0,1.0,11.9,18.2,No
2009-07-02,Sale,8.4,13.5,0.8,3.8,0.4,W,63.0,W,WNW,15.0,22.0,62.0,49.0,1003.0,1000.7,7.0,7.0,10.6,13.2,No
2016-07-24,Bendigo,-0.7,10.9,0.2,,,NW,56.0,,N,0.0,20.0,98.0,65.0,1012.4,1006.9,8.0,6.0,2.5,10.7,No
2014-04-13,Nhil,9.5,21.8,0.0,,,SSE,26.0,SSW,S,11.0,13.0,94.0,61.0,1020.7,1019.1,,,11.8,19.9,No
2013-08-14,Hobart,7.2,12.4,15.0,4.2,2.8,WNW,57.0,NNW,S,22.0,6.0,61.0,58.0,995.2,992.7,,,10.5,11.6,Yes
2012-04-20,SydneyAirport,17.4,27.0,2.2,1.0,8.5,ENE,31.0,WNW,NE,13.0,19.0,74.0,64.0,1016.4,1014.2,1.0,7.0,21.8,24.8,Yes
2013-04-03,MountGinini,4.9,11.6,0.2,,,E,22.0,ENE,E,9.0,6.0,,96.0,,,,,,6.8,No
2012-02-20,BadgerysCreek,17.5,28.8,48.6,,,SE,31.0,S,ESE,13.0,11.0,92.0,59.0,1012.4,1010.2,,,20.8,27.6,Yes
2015-12-13,Newcastle,18.8,27.8,0.0,,,,,NE,,9.0,,71.0,,,,8.0,,20.8,,No
2011-10-30,PearceRAAF,12.7,26.1,0.0,,12.7,,,E,SE,20.0,26.0,45.0,25.0,1020.6,1017.8,,,20.1,25.4,No
2011-07-28,Penrith,3.6,19.5,0.2,,,NE,13.0,,SSW,0.0,4.0,99.0,54.0,,,,,5.9,18.5,No
2016-04-29,Richmond,9.8,26.1,0.0,2.0,,NE,22.0,SW,NE,2.0,17.0,87.0,52.0,1023.0,1017.7,,,16.9,25.5,No
2013-04-02,Uluru,16.0,27.7,0.0,,,E,44.0,E,SE,28.0,20.0,46.0,29.0,1019.9,1016.3,,,20.9,25.9,No
2015-03-02,PerthAirport,19.7,28.4,0.0,8.4,8.9,ESE,54.0,SE,ESE,24.0,28.0,55.0,37.0,1014.7,1013.7,7.0,5.0,21.6,27.4,No
2011-03-09,MelbourneAirport,16.3,22.8,0.0,2.6,0.7,N,43.0,SSW,N,7.0,24.0,85.0,75.0,1012.9,1011.7,7.0,7.0,18.9,22.4,No
2009-05-13,Ballarat,6.7,13.3,0.6,,,W,41.0,NW,W,13.0,26.0,92.0,58.0,1017.7,1014.7,8.0,8.0,9.2,13.1,No
2011-08-03,NorfolkIsland,12.6,16.9,0.8,4.2,8.7,SSE,52.0,SSE,S,30.0,20.0,69.0,64.0,1019.1,1018.6,3.0,5.0,15.4,15.7,No
2011-07-14,Melbourne,7.3,14.8,7.2,1.0,5.1,S,30.0,WSW,S,17.0,20.0,90.0,59.0,1029.9,1031.2,,,8.7,13.5,Yes
2013-09-25,Witchcliffe,11.4,17.2,1.2,,,WNW,67.0,SW,NW,19.0,17.0,46.0,60.0,1018.1,1017.9,,,14.5,15.0,Yes
2009-06-12,Sydney,6.2,17.1,0.0,3.0,9.4,,,W,W,22.0,4.0,67.0,41.0,1024.3,1020.2,1.0,7.0,8.2,17.1,No
2011-07-29,Newcastle,4.9,19.8,0.1,,,,,,,0.0,0.0,81.0,47.0,,,0.0,1.0,10.5,19.4,No
2016-11-26,Cairns,23.4,33.1,,,,E,37.0,ESE,E,20.0,24.0,59.0,44.0,1011.3,1008.4,,,29.6,31.7,
2010-11-20,Ballarat,5.0,23.8,0.0,,,N,50.0,N,NW,6.0,9.0,67.0,40.0,1025.1,1022.4,0.0,,14.2,22.7,No
2009-07-29,Adelaide,10.5,15.6,3.6,0.6,2.5,W,30.0,NNW,WSW,7.0,9.0,96.0,71.0,1028.0,1027.2,,,12.3,15.1,Yes
2010-12-15,Sydney,20.0,25.6,0.0,6.0,10.7,NNE,43.0,E,E,11.0,24.0,71.0,69.0,1010.8,1006.7,4.0,4.0,24.0,24.7,No
2015-03-08,Katherine,23.1,36.0,0.0,6.6,,S,26.0,WSW,SSW,11.0,11.0,74.0,34.0,1010.0,1006.9,2.0,1.0,28.4,35.4,No
2012-02-13,Woomera,15.8,33.6,0.0,11.2,12.7,SSW,37.0,E,SSW,19.0,20.0,47.0,10.0,1016.8,1014.6,0.0,0.0,21.2,32.1,No
2015-03-06,Cobar,11.5,27.0,0.0,11.2,,WSW,39.0,SSW,SW,19.0,24.0,22.0,8.0,1013.6,1010.7,1.0,2.0,17.3,25.7,No
2009-05-03,Mildura,4.6,19.5,0.2,1.8,9.2,ESE,24.0,S,SSE,9.0,13.0,82.0,35.0,1029.7,1027.4,1.0,0.0,10.1,19.0,No
2009-11-16,Walpole,15.8,22.4,0.0,,,WSW,30.0,WSW,WSW,7.0,15.0,76.0,80.0,1009.5,1008.6,,,19.0,19.7,No
2013-12-25,Hobart,13.7,27.8,0.2,7.6,10.6,SE,33.0,NNW,SE,20.0,22.0,59.0,44.0,1013.4,1009.6,,,18.5,24.5,No
2016-01-19,NorfolkIsland,17.2,24.7,0.0,6.2,9.9,S,31.0,SW,SSE,9.0,19.0,59.0,71.0,1015.7,1014.4,6.0,6.0,22.5,22.1,No
2011-03-15,Moree,20.1,34.1,0.0,8.8,11.1,NE,39.0,NNE,E,15.0,9.0,64.0,36.0,1018.9,1014.7,0.0,2.0,23.5,31.3,No
2014-09-06,Perth,14.7,22.9,1.6,3.6,3.5,NW,54.0,N,NW,17.0,20.0,92.0,64.0,1003.8,1003.3,7.0,6.0,18.8,21.8,Yes
2010-04-07,Darwin,23.8,32.5,0.8,2.6,3.5,SSW,31.0,ENE,NNW,9.0,17.0,83.0,71.0,1010.1,1007.8,7.0,7.0,27.5,30.9,No
2014-05-10,Moree,11.8,24.7,0.0,,,NE,33.0,ENE,N,17.0,15.0,58.0,32.0,1025.2,1021.0,,,16.2,23.1,No
2016-01-04,Richmond,18.1,22.3,6.6,19.2,,ESE,35.0,SSW,WSW,11.0,11.0,86.0,86.0,1016.6,1015.7,5.0,8.0,20.3,20.9,Yes
2015-12-14,Ballarat,7.7,29.2,0.0,,,SSE,37.0,NW,WSW,15.0,17.0,22.0,13.0,1014.2,1013.5,,1.0,22.2,27.8,No
2013-07-30,NorahHead,12.0,21.1,0.0,,,SSW,52.0,NW,S,6.0,17.0,53.0,67.0,1019.6,1017.8,,,18.6,18.1,No
